dateTime,level,logID,seconds,date,hour,min,sec,nnn
2019-01-16T00:59:30.000,awake,20866123530,60,2019-01-16,00,59,30,000
2019-01-16T01:00:30.000,restless,20866123530,60,2019-01-16,01,00,30,000
2019-01-16T01:01:30.000,asleep,20866123530,2040,2019-01-16,01,01,30,000
2019-01-16T01:35:30.000,restless,20866123530,60,2019-01-16,01,35,30,000
2019-01-16T01:36:30.000,asleep,20866123530,1020,2019-01-16,01,36,30,000
2019-01-16T01:53:30.000,restless,20866123530,60,2019-01-16,01,53,30,000
2019-01-16T01:54:30.000,asleep,20866123530,3060,2019-01-16,01,54,30,000
2019-01-16T02:45:30.000,restless,20866123530,240,2019-01-16,02,45,30,000
2019-01-16T02:49:30.000,asleep,20866123530,120,2019-01-16,02,49,30,000
2019-01-16T02:51:30.000,restless,20866123530,240,2019-01-16,02,51,30,000
2019-01-16T02:55:30.000,asleep,20866123530,16440,2019-01-16,02,55,30,000
2019-01-16T07:29:30.000,restless,20866123530,180,2019-01-16,07,29,30,000
2019-01-16T07:32:30.000,asleep,20866123530,60,2019-01-16,07,32,30,000
2019-01-16T07:33:30.000,restless,20866123530,180,2019-01-16,07,33,30,000
2019-01-16T07:36:30.000,asleep,20866123530,180,2019-01-16,07,36,30,000
2019-01-14T23:07:30.000,asleep,20840551411,60,2019-01-14,23,07,30,000
2019-01-14T23:08:30.000,restless,20840551411,420,2019-01-14,23,08,30,000
2019-01-14T23:15:30.000,asleep,20840551411,60,2019-01-14,23,15,30,000
2019-01-14T23:16:30.000,restless,20840551411,180,2019-01-14,23,16,30,000
2019-01-14T23:19:30.000,asleep,20840551411,60,2019-01-14,23,19,30,000
2019-01-14T23:20:30.000,restless,20840551411,60,2019-01-14,23,20,30,000
2019-01-14T23:21:30.000,asleep,20840551411,1680,2019-01-14,23,21,30,000
2019-01-14T23:49:30.000,restless,20840551411,60,2019-01-14,23,49,30,000
2019-01-14T23:50:30.000,asleep,20840551411,120,2019-01-14,23,50,30,000
2019-01-14T23:52:30.000,restless,20840551411,120,2019-01-14,23,52,30,000
2019-01-14T23:54:30.000,asleep,20840551411,120,2019-01-14,23,54,30,000
2019-01-14T23:56:30.000,restless,20840551411,240,2019-01-14,23,56,30,000
2019-01-15T00:00:30.000,awake,20840551411,300,2019-01-15,00,00,30,000
2019-01-15T00:05:30.000,restless,20840551411,60,2019-01-15,00,05,30,000
2019-01-15T00:06:30.000,asleep,20840551411,660,2019-01-15,00,06,30,000
2019-01-15T00:17:30.000,restless,20840551411,120,2019-01-15,00,17,30,000
2019-01-15T00:19:30.000,asleep,20840551411,120,2019-01-15,00,19,30,000
2019-01-15T00:21:30.000,restless,20840551411,180,2019-01-15,00,21,30,000
2019-01-15T00:24:30.000,asleep,20840551411,540,2019-01-15,00,24,30,000
2019-01-15T00:33:30.000,restless,20840551411,60,2019-01-15,00,33,30,000
2019-01-15T00:34:30.000,asleep,20840551411,420,2019-01-15,00,34,30,000
2019-01-15T00:41:30.000,restless,20840551411,360,2019-01-15,00,41,30,000
2019-01-15T00:47:30.000,asleep,20840551411,60,2019-01-15,00,47,30,000
2019-01-15T00:48:30.000,restless,20840551411,180,2019-01-15,00,48,30,000
2019-01-15T00:51:30.000,asleep,20840551411,600,2019-01-15,00,51,30,000
2019-01-15T01:01:30.000,restless,20840551411,300,2019-01-15,01,01,30,000
2019-01-15T01:06:30.000,asleep,20840551411,120,2019-01-15,01,06,30,000
2019-01-15T01:08:30.000,restless,20840551411,60,2019-01-15,01,08,30,000
2019-01-15T01:09:30.000,asleep,20840551411,6540,2019-01-15,01,09,30,000
2019-01-15T02:58:30.000,restless,20840551411,180,2019-01-15,02,58,30,000
2019-01-15T03:01:30.000,asleep,20840551411,60,2019-01-15,03,01,30,000
2019-01-15T03:02:30.000,restless,20840551411,60,2019-01-15,03,02,30,000
2019-01-15T03:03:30.000,asleep,20840551411,10980,2019-01-15,03,03,30,000
2019-01-15T06:06:30.000,restless,20840551411,60,2019-01-15,06,06,30,000
2019-01-15T06:07:30.000,asleep,20840551411,3360,2019-01-15,06,07,30,000
2019-01-15T07:03:30.000,restless,20840551411,120,2019-01-15,07,03,30,000
2019-01-15T07:05:30.000,asleep,20840551411,1260,2019-01-15,07,05,30,000
2019-01-15T07:26:30.000,restless,20840551411,60,2019-01-15,07,26,30,000
2019-01-15T07:27:30.000,asleep,20840551411,600,2019-01-15,07,27,30,000
2019-01-14T00:10:30.000,restless,20834732308,120,2019-01-14,00,10,30,000
2019-01-14T00:12:30.000,asleep,20834732308,120,2019-01-14,00,12,30,000
2019-01-14T00:14:30.000,restless,20834732308,120,2019-01-14,00,14,30,000
2019-01-14T00:16:30.000,asleep,20834732308,300,2019-01-14,00,16,30,000
2019-01-14T00:21:30.000,restless,20834732308,60,2019-01-14,00,21,30,000
2019-01-14T00:22:30.000,asleep,20834732308,3180,2019-01-14,00,22,30,000
2019-01-14T01:15:30.000,restless,20834732308,180,2019-01-14,01,15,30,000
2019-01-14T01:18:30.000,asleep,20834732308,2220,2019-01-14,01,18,30,000
2019-01-14T01:55:30.000,restless,20834732308,120,2019-01-14,01,55,30,000
2019-01-14T01:57:30.000,asleep,20834732308,120,2019-01-14,01,57,30,000
2019-01-14T01:59:30.000,restless,20834732308,120,2019-01-14,01,59,30,000
2019-01-14T02:01:30.000,asleep,20834732308,4440,2019-01-14,02,01,30,000
2019-01-14T03:15:30.000,restless,20834732308,180,2019-01-14,03,15,30,000
2019-01-14T03:18:30.000,asleep,20834732308,480,2019-01-14,03,18,30,000
2019-01-14T03:26:30.000,restless,20834732308,60,2019-01-14,03,26,30,000
2019-01-14T03:27:30.000,asleep,20834732308,180,2019-01-14,03,27,30,000
2019-01-14T03:30:30.000,restless,20834732308,60,2019-01-14,03,30,30,000
2019-01-14T03:31:30.000,asleep,20834732308,2400,2019-01-14,03,31,30,000
2019-01-14T04:11:30.000,restless,20834732308,60,2019-01-14,04,11,30,000
2019-01-14T04:12:30.000,asleep,20834732308,180,2019-01-14,04,12,30,000
2019-01-14T04:15:30.000,restless,20834732308,60,2019-01-14,04,15,30,000
2019-01-14T04:16:30.000,asleep,20834732308,6720,2019-01-14,04,16,30,000
2019-01-14T06:08:30.000,restless,20834732308,60,2019-01-14,06,08,30,000
2019-01-14T06:09:30.000,asleep,20834732308,1140,2019-01-14,06,09,30,000
2019-01-14T06:28:30.000,restless,20834732308,60,2019-01-14,06,28,30,000
2019-01-13T01:33:00.000,asleep,20834732307,960,2019-01-13,01,33,00,000
2019-01-13T01:49:00.000,restless,20834732307,60,2019-01-13,01,49,00,000
2019-01-13T01:50:00.000,asleep,20834732307,5040,2019-01-13,01,50,00,000
2019-01-13T03:14:00.000,restless,20834732307,60,2019-01-13,03,14,00,000
2019-01-13T03:15:00.000,asleep,20834732307,2280,2019-01-13,03,15,00,000
2019-01-13T03:53:00.000,restless,20834732307,180,2019-01-13,03,53,00,000
2019-01-13T03:56:00.000,asleep,20834732307,60,2019-01-13,03,56,00,000
2019-01-13T03:57:00.000,restless,20834732307,180,2019-01-13,03,57,00,000
2019-01-13T04:00:00.000,asleep,20834732307,12840,2019-01-13,04,00,00,000
2019-01-13T07:34:00.000,restless,20834732307,60,2019-01-13,07,34,00,000
2019-01-13T07:35:00.000,asleep,20834732307,2760,2019-01-13,07,35,00,000
2019-01-13T08:21:00.000,restless,20834732307,120,2019-01-13,08,21,00,000
2019-01-13T08:23:00.000,asleep,20834732307,360,2019-01-13,08,23,00,000
2019-01-12T00:08:00.000,awake,20834732306,60,2019-01-12,00,08,00,000
2019-01-12T00:09:00.000,restless,20834732306,420,2019-01-12,00,09,00,000
2019-01-12T00:16:00.000,asleep,20834732306,1860,2019-01-12,00,16,00,000
2019-01-12T00:47:00.000,restless,20834732306,60,2019-01-12,00,47,00,000
2019-01-12T00:48:00.000,asleep,20834732306,4380,2019-01-12,00,48,00,000
2019-01-12T02:01:00.000,restless,20834732306,180,2019-01-12,02,01,00,000
2019-01-12T02:04:00.000,asleep,20834732306,60,2019-01-12,02,04,00,000
2019-01-12T02:05:00.000,restless,20834732306,60,2019-01-12,02,05,00,000
2019-01-12T02:06:00.000,asleep,20834732306,180,2019-01-12,02,06,00,000
2019-01-12T02:09:00.000,restless,20834732306,120,2019-01-12,02,09,00,000
2019-01-12T02:11:00.000,asleep,20834732306,7440,2019-01-12,02,11,00,000
2019-01-12T04:15:00.000,restless,20834732306,120,2019-01-12,04,15,00,000
2019-01-12T04:17:00.000,asleep,20834732306,120,2019-01-12,04,17,00,000
2019-01-12T04:19:00.000,restless,20834732306,120,2019-01-12,04,19,00,000
2019-01-12T04:21:00.000,asleep,20834732306,5220,2019-01-12,04,21,00,000
2019-01-12T05:48:00.000,restless,20834732306,300,2019-01-12,05,48,00,000
2019-01-12T05:53:00.000,asleep,20834732306,6720,2019-01-12,05,53,00,000
2019-01-12T07:45:00.000,restless,20834732306,180,2019-01-12,07,45,00,000
2019-01-10T22:57:30.000,awake,20795240844,120,2019-01-10,22,57,30,000
2019-01-10T22:59:30.000,restless,20795240844,240,2019-01-10,22,59,30,000
2019-01-10T23:03:30.000,asleep,20795240844,6540,2019-01-10,23,03,30,000
2019-01-11T00:52:30.000,restless,20795240844,60,2019-01-11,00,52,30,000
2019-01-11T00:53:30.000,asleep,20795240844,3660,2019-01-11,00,53,30,000
2019-01-11T01:54:30.000,restless,20795240844,60,2019-01-11,01,54,30,000
2019-01-11T01:55:30.000,asleep,20795240844,5580,2019-01-11,01,55,30,000
2019-01-11T03:28:30.000,restless,20795240844,120,2019-01-11,03,28,30,000
2019-01-11T03:30:30.000,asleep,20795240844,1500,2019-01-11,03,30,30,000
2019-01-11T03:55:30.000,restless,20795240844,60,2019-01-11,03,55,30,000
2019-01-11T03:56:30.000,asleep,20795240844,5820,2019-01-11,03,56,30,000
2019-01-11T05:33:30.000,restless,20795240844,60,2019-01-11,05,33,30,000
2019-01-11T05:34:30.000,asleep,20795240844,240,2019-01-11,05,34,30,000
2019-01-11T05:38:30.000,restless,20795240844,180,2019-01-11,05,38,30,000
2019-01-11T05:41:30.000,asleep,20795240844,60,2019-01-11,05,41,30,000
2019-01-09T22:29:00.000,restless,20773855214,180,2019-01-09,22,29,00,000
2019-01-09T22:32:00.000,awake,20773855214,300,2019-01-09,22,32,00,000
2019-01-09T22:37:00.000,restless,20773855214,120,2019-01-09,22,37,00,000
2019-01-09T22:39:00.000,asleep,20773855214,180,2019-01-09,22,39,00,000
2019-01-09T22:42:00.000,restless,20773855214,60,2019-01-09,22,42,00,000
2019-01-09T22:43:00.000,asleep,20773855214,300,2019-01-09,22,43,00,000
2019-01-09T22:48:00.000,restless,20773855214,60,2019-01-09,22,48,00,000
2019-01-09T22:49:00.000,asleep,20773855214,300,2019-01-09,22,49,00,000
2019-01-09T22:54:00.000,restless,20773855214,60,2019-01-09,22,54,00,000
2019-01-09T22:55:00.000,asleep,20773855214,3660,2019-01-09,22,55,00,000
2019-01-09T23:56:00.000,restless,20773855214,120,2019-01-09,23,56,00,000
2019-01-09T23:58:00.000,asleep,20773855214,120,2019-01-09,23,58,00,000
2019-01-10T00:00:00.000,restless,20773855214,120,2019-01-10,00,00,00,000
2019-01-10T00:02:00.000,asleep,20773855214,2820,2019-01-10,00,02,00,000
2019-01-10T00:49:00.000,restless,20773855214,180,2019-01-10,00,49,00,000
2019-01-10T00:52:00.000,asleep,20773855214,720,2019-01-10,00,52,00,000
2019-01-10T01:04:00.000,restless,20773855214,120,2019-01-10,01,04,00,000
2019-01-10T01:06:00.000,asleep,20773855214,180,2019-01-10,01,06,00,000
2019-01-10T01:09:00.000,restless,20773855214,60,2019-01-10,01,09,00,000
2019-01-10T01:10:00.000,asleep,20773855214,780,2019-01-10,01,10,00,000
2019-01-10T01:23:00.000,restless,20773855214,60,2019-01-10,01,23,00,000
2019-01-10T01:24:00.000,asleep,20773855214,7680,2019-01-10,01,24,00,000
2019-01-10T03:32:00.000,restless,20773855214,240,2019-01-10,03,32,00,000
2019-01-10T03:36:00.000,awake,20773855214,240,2019-01-10,03,36,00,000
2019-01-10T03:40:00.000,asleep,20773855214,1020,2019-01-10,03,40,00,000
2019-01-10T03:57:00.000,restless,20773855214,300,2019-01-10,03,57,00,000
2019-01-10T04:02:00.000,asleep,20773855214,60,2019-01-10,04,02,00,000
2019-01-10T04:03:00.000,restless,20773855214,60,2019-01-10,04,03,00,000
2019-01-10T04:04:00.000,asleep,20773855214,60,2019-01-10,04,04,00,000
2019-01-10T04:05:00.000,restless,20773855214,60,2019-01-10,04,05,00,000
2019-01-10T04:06:00.000,asleep,20773855214,360,2019-01-10,04,06,00,000
2019-01-10T04:12:00.000,restless,20773855214,60,2019-01-10,04,12,00,000
2019-01-10T04:13:00.000,asleep,20773855214,180,2019-01-10,04,13,00,000
2019-01-10T04:16:00.000,restless,20773855214,60,2019-01-10,04,16,00,000
2019-01-10T04:17:00.000,asleep,20773855214,6420,2019-01-10,04,17,00,000
2019-01-10T06:04:00.000,restless,20773855214,60,2019-01-10,06,04,00,000
2019-01-10T06:05:00.000,asleep,20773855214,480,2019-01-10,06,05,00,000
2019-01-10T06:13:00.000,restless,20773855214,60,2019-01-10,06,13,00,000
2019-01-10T06:14:00.000,asleep,20773855214,3720,2019-01-10,06,14,00,000
2019-01-10T07:16:00.000,restless,20773855214,60,2019-01-10,07,16,00,000
2019-01-10T07:17:00.000,asleep,20773855214,2940,2019-01-10,07,17,00,000
2019-01-08T23:30:00.000,awake,20765684963,300,2019-01-08,23,30,00,000
2019-01-08T23:35:00.000,restless,20765684963,120,2019-01-08,23,35,00,000
2019-01-08T23:37:00.000,asleep,20765684963,120,2019-01-08,23,37,00,000
2019-01-08T23:39:00.000,restless,20765684963,60,2019-01-08,23,39,00,000
2019-01-08T23:40:00.000,asleep,20765684963,660,2019-01-08,23,40,00,000
2019-01-08T23:51:00.000,restless,20765684963,120,2019-01-08,23,51,00,000
2019-01-08T23:53:00.000,asleep,20765684963,120,2019-01-08,23,53,00,000
2019-01-08T23:55:00.000,restless,20765684963,60,2019-01-08,23,55,00,000
2019-01-08T23:56:00.000,asleep,20765684963,5100,2019-01-08,23,56,00,000
2019-01-09T01:21:00.000,restless,20765684963,180,2019-01-09,01,21,00,000
2019-01-09T01:24:00.000,asleep,20765684963,1860,2019-01-09,01,24,00,000
2019-01-09T01:55:00.000,restless,20765684963,180,2019-01-09,01,55,00,000
2019-01-09T01:58:00.000,asleep,20765684963,60,2019-01-09,01,58,00,000
2019-01-09T01:59:00.000,restless,20765684963,60,2019-01-09,01,59,00,000
2019-01-09T02:00:00.000,asleep,20765684963,540,2019-01-09,02,00,00,000
2019-01-09T02:09:00.000,restless,20765684963,60,2019-01-09,02,09,00,000
2019-01-09T02:10:00.000,asleep,20765684963,3660,2019-01-09,02,10,00,000
2019-01-09T03:11:00.000,restless,20765684963,120,2019-01-09,03,11,00,000
2019-01-09T03:13:00.000,asleep,20765684963,120,2019-01-09,03,13,00,000
2019-01-09T03:15:00.000,restless,20765684963,120,2019-01-09,03,15,00,000
2019-01-09T03:17:00.000,asleep,20765684963,13920,2019-01-09,03,17,00,000
2019-01-09T07:09:00.000,restless,20765684963,60,2019-01-09,07,09,00,000
2019-01-09T07:10:00.000,asleep,20765684963,2340,2019-01-09,07,10,00,000
2019-01-09T07:49:00.000,restless,20765684963,180,2019-01-09,07,49,00,000
2019-01-09T07:52:00.000,asleep,20765684963,480,2019-01-09,07,52,00,000
2019-01-09T08:00:00.000,restless,20765684963,180,2019-01-09,08,00,00,000
2019-01-08T00:16:00.000,asleep,20752574130,120,2019-01-08,00,16,00,000
2019-01-08T00:18:00.000,restless,20752574130,120,2019-01-08,00,18,00,000
2019-01-08T00:20:00.000,asleep,20752574130,120,2019-01-08,00,20,00,000
2019-01-08T00:22:00.000,restless,20752574130,120,2019-01-08,00,22,00,000
2019-01-08T00:24:00.000,asleep,20752574130,960,2019-01-08,00,24,00,000
2019-01-08T00:40:00.000,restless,20752574130,60,2019-01-08,00,40,00,000
2019-01-08T00:41:00.000,asleep,20752574130,1800,2019-01-08,00,41,00,000
2019-01-08T01:11:00.000,restless,20752574130,60,2019-01-08,01,11,00,000
2019-01-08T01:12:00.000,asleep,20752574130,4740,2019-01-08,01,12,00,000
2019-01-08T02:31:00.000,restless,20752574130,60,2019-01-08,02,31,00,000
2019-01-08T02:32:00.000,asleep,20752574130,720,2019-01-08,02,32,00,000
2019-01-08T02:44:00.000,restless,20752574130,60,2019-01-08,02,44,00,000
2019-01-08T02:45:00.000,asleep,20752574130,2100,2019-01-08,02,45,00,000
2019-01-08T03:20:00.000,restless,20752574130,60,2019-01-08,03,20,00,000
2019-01-08T03:21:00.000,asleep,20752574130,2220,2019-01-08,03,21,00,000
2019-01-08T03:58:00.000,restless,20752574130,60,2019-01-08,03,58,00,000
2019-01-08T03:59:00.000,asleep,20752574130,240,2019-01-08,03,59,00,000
2019-01-08T04:03:00.000,restless,20752574130,180,2019-01-08,04,03,00,000
2019-01-08T04:06:00.000,asleep,20752574130,60,2019-01-08,04,06,00,000
2019-01-08T04:07:00.000,restless,20752574130,180,2019-01-08,04,07,00,000
2019-01-08T04:10:00.000,asleep,20752574130,3660,2019-01-08,04,10,00,000
2019-01-08T05:11:00.000,restless,20752574130,120,2019-01-08,05,11,00,000
2019-01-08T05:13:00.000,asleep,20752574130,120,2019-01-08,05,13,00,000
2019-01-08T05:15:00.000,restless,20752574130,120,2019-01-08,05,15,00,000
2019-01-08T05:17:00.000,asleep,20752574130,4500,2019-01-08,05,17,00,000
2019-01-08T06:32:00.000,restless,20752574130,60,2019-01-08,06,32,00,000
2019-01-08T06:33:00.000,asleep,20752574130,3660,2019-01-08,06,33,00,000
2019-01-08T07:34:00.000,restless,20752574130,300,2019-01-08,07,34,00,000
2019-01-06T23:35:30.000,restless,20740926821,180,2019-01-06,23,35,30,000
2019-01-06T23:38:30.000,awake,20740926821,180,2019-01-06,23,38,30,000
2019-01-06T23:41:30.000,restless,20740926821,60,2019-01-06,23,41,30,000
2019-01-06T23:42:30.000,asleep,20740926821,3420,2019-01-06,23,42,30,000
2019-01-07T00:39:30.000,restless,20740926821,60,2019-01-07,00,39,30,000
2019-01-07T00:40:30.000,asleep,20740926821,120,2019-01-07,00,40,30,000
2019-01-07T00:42:30.000,restless,20740926821,60,2019-01-07,00,42,30,000
2019-01-07T00:43:30.000,awake,20740926821,60,2019-01-07,00,43,30,000
2019-01-07T00:44:30.000,asleep,20740926821,480,2019-01-07,00,44,30,000
2019-01-07T00:52:30.000,restless,20740926821,60,2019-01-07,00,52,30,000
2019-01-07T00:53:30.000,asleep,20740926821,3540,2019-01-07,00,53,30,000
2019-01-07T01:52:30.000,restless,20740926821,60,2019-01-07,01,52,30,000
2019-01-07T01:53:30.000,asleep,20740926821,900,2019-01-07,01,53,30,000
2019-01-07T02:08:30.000,restless,20740926821,60,2019-01-07,02,08,30,000
2019-01-07T02:09:30.000,asleep,20740926821,180,2019-01-07,02,09,30,000
2019-01-07T02:12:30.000,restless,20740926821,60,2019-01-07,02,12,30,000
2019-01-07T02:13:30.000,asleep,20740926821,1080,2019-01-07,02,13,30,000
2019-01-07T02:31:30.000,restless,20740926821,120,2019-01-07,02,31,30,000
2019-01-07T02:33:30.000,asleep,20740926821,4500,2019-01-07,02,33,30,000
2019-01-07T03:48:30.000,restless,20740926821,180,2019-01-07,03,48,30,000
2019-01-07T03:51:30.000,asleep,20740926821,9720,2019-01-07,03,51,30,000
2019-01-07T06:33:30.000,restless,20740926821,60,2019-01-07,06,33,30,000
2019-01-07T06:34:30.000,asleep,20740926821,2040,2019-01-07,06,34,30,000
2019-01-07T07:08:30.000,restless,20740926821,60,2019-01-07,07,08,30,000
2019-01-07T07:09:30.000,asleep,20740926821,1680,2019-01-07,07,09,30,000
2019-01-07T07:37:30.000,restless,20740926821,60,2019-01-07,07,37,30,000
2019-01-07T07:38:30.000,asleep,20740926821,1500,2019-01-07,07,38,30,000
2019-01-07T08:03:30.000,restless,20740926821,60,2019-01-07,08,03,30,000
2019-01-05T23:51:30.000,asleep,20740926820,60,2019-01-05,23,51,30,000
2019-01-05T23:52:30.000,restless,20740926820,60,2019-01-05,23,52,30,000
2019-01-05T23:53:30.000,asleep,20740926820,420,2019-01-05,23,53,30,000
2019-01-06T00:00:30.000,restless,20740926820,120,2019-01-06,00,00,30,000
2019-01-06T00:02:30.000,asleep,20740926820,120,2019-01-06,00,02,30,000
2019-01-06T00:04:30.000,restless,20740926820,60,2019-01-06,00,04,30,000
2019-01-06T00:05:30.000,asleep,20740926820,2100,2019-01-06,00,05,30,000
2019-01-06T00:40:30.000,restless,20740926820,180,2019-01-06,00,40,30,000
2019-01-06T00:43:30.000,awake,20740926820,240,2019-01-06,00,43,30,000
2019-01-06T00:47:30.000,restless,20740926820,60,2019-01-06,00,47,30,000
2019-01-06T00:48:30.000,asleep,20740926820,4140,2019-01-06,00,48,30,000
2019-01-06T01:57:30.000,restless,20740926820,60,2019-01-06,01,57,30,000
2019-01-06T01:58:30.000,asleep,20740926820,6120,2019-01-06,01,58,30,000
2019-01-06T03:40:30.000,restless,20740926820,180,2019-01-06,03,40,30,000
2019-01-06T03:43:30.000,asleep,20740926820,2520,2019-01-06,03,43,30,000
2019-01-06T04:25:30.000,restless,20740926820,120,2019-01-06,04,25,30,000
2019-01-06T04:27:30.000,asleep,20740926820,10140,2019-01-06,04,27,30,000
2019-01-06T07:16:30.000,restless,20740926820,60,2019-01-06,07,16,30,000
2019-01-06T07:17:30.000,asleep,20740926820,1620,2019-01-06,07,17,30,000
2019-01-06T07:44:30.000,restless,20740926820,60,2019-01-06,07,44,30,000
2019-01-06T07:45:30.000,asleep,20740926820,1080,2019-01-06,07,45,30,000
2019-01-06T08:03:30.000,restless,20740926820,60,2019-01-06,08,03,30,000
2019-01-06T08:04:30.000,asleep,20740926820,120,2019-01-06,08,04,30,000
2019-01-06T08:06:30.000,restless,20740926820,60,2019-01-06,08,06,30,000
2019-01-06T08:07:30.000,asleep,20740926820,1500,2019-01-06,08,07,30,000
2019-01-06T08:32:30.000,restless,20740926820,60,2019-01-06,08,32,30,000
2019-01-06T08:33:30.000,asleep,20740926820,300,2019-01-06,08,33,30,000
2019-01-06T08:38:30.000,restless,20740926820,60,2019-01-06,08,38,30,000
2019-01-06T08:39:30.000,asleep,20740926820,60,2019-01-06,08,39,30,000
2019-01-06T08:40:30.000,restless,20740926820,120,2019-01-06,08,40,30,000
2019-01-06T08:42:30.000,awake,20740926820,60,2019-01-06,08,42,30,000
2019-01-06T08:43:30.000,asleep,20740926820,660,2019-01-06,08,43,30,000
2019-01-06T08:54:30.000,restless,20740926820,60,2019-01-06,08,54,30,000
2019-01-06T08:55:30.000,asleep,20740926820,60,2019-01-06,08,55,30,000
2019-01-06T08:56:30.000,restless,20740926820,60,2019-01-06,08,56,30,000
2019-01-06T08:57:30.000,asleep,20740926820,1020,2019-01-06,08,57,30,000
2019-01-06T09:14:30.000,restless,20740926820,60,2019-01-06,09,14,30,000
2019-01-06T09:15:30.000,asleep,20740926820,60,2019-01-06,09,15,30,000
2019-01-05T09:05:00.000,awake,20740926819,120,2019-01-05,09,05,00,000
2019-01-05T09:07:00.000,restless,20740926819,60,2019-01-05,09,07,00,000
2019-01-05T09:08:00.000,asleep,20740926819,3840,2019-01-05,09,08,00,000
2019-01-04T23:50:30.000,awake,20715201602,120,2019-01-04,23,50,30,000
2019-01-04T23:52:30.000,restless,20715201602,120,2019-01-04,23,52,30,000
2019-01-04T23:54:30.000,asleep,20715201602,600,2019-01-04,23,54,30,000
2019-01-05T00:04:30.000,restless,20715201602,60,2019-01-05,00,04,30,000
2019-01-05T00:05:30.000,asleep,20715201602,180,2019-01-05,00,05,30,000
2019-01-05T00:08:30.000,restless,20715201602,60,2019-01-05,00,08,30,000
2019-01-05T00:09:30.000,asleep,20715201602,1260,2019-01-05,00,09,30,000
2019-01-05T00:30:30.000,restless,20715201602,120,2019-01-05,00,30,30,000
2019-01-05T00:32:30.000,asleep,20715201602,60,2019-01-05,00,32,30,000
2019-01-05T00:33:30.000,restless,20715201602,120,2019-01-05,00,33,30,000
2019-01-05T00:35:30.000,awake,20715201602,60,2019-01-05,00,35,30,000
2019-01-05T00:36:30.000,asleep,20715201602,600,2019-01-05,00,36,30,000
2019-01-05T00:46:30.000,restless,20715201602,120,2019-01-05,00,46,30,000
2019-01-05T00:48:30.000,asleep,20715201602,120,2019-01-05,00,48,30,000
2019-01-05T00:50:30.000,restless,20715201602,60,2019-01-05,00,50,30,000
2019-01-05T00:51:30.000,asleep,20715201602,4680,2019-01-05,00,51,30,000
2019-01-05T02:09:30.000,restless,20715201602,60,2019-01-05,02,09,30,000
2019-01-05T02:10:30.000,asleep,20715201602,5040,2019-01-05,02,10,30,000
2019-01-05T03:34:30.000,restless,20715201602,120,2019-01-05,03,34,30,000
2019-01-05T03:36:30.000,asleep,20715201602,180,2019-01-05,03,36,30,000
2019-01-05T03:39:30.000,restless,20715201602,60,2019-01-05,03,39,30,000
2019-01-05T03:40:30.000,asleep,20715201602,12480,2019-01-05,03,40,30,000
2019-01-05T07:08:30.000,restless,20715201602,60,2019-01-05,07,08,30,000
2019-01-05T07:09:30.000,asleep,20715201602,420,2019-01-05,07,09,30,000
2019-01-05T07:16:30.000,restless,20715201602,60,2019-01-05,07,16,30,000
2019-01-05T07:17:30.000,asleep,20715201602,120,2019-01-05,07,17,30,000
2019-01-05T07:19:30.000,restless,20715201602,60,2019-01-05,07,19,30,000
2019-01-05T07:20:30.000,asleep,20715201602,540,2019-01-05,07,20,30,000
